chunk_id,doc_id,country,region,doc_type,pub_year,original_language,source_language_match,policy_topic_id
AfricanUnion_Continental_AI_Strategy_2024_chunk_17,AfricanUnion_Continental_AI_Strategy_2024,African Union,International,Continental Strategy,2024,en,True,10
AfricanUnion_Continental_AI_Strategy_2024_chunk_18,AfricanUnion_Continental_AI_Strategy_2024,African Union,International,Continental Strategy,2024,en,True,10
AfricanUnion_Continental_AI_Strategy_2024_chunk_19,AfricanUnion_Continental_AI_Strategy_2024,African Union,International,Continental Strategy,2024,en,True,10
AfricanUnion_Continental_AI_Strategy_2024_chunk_20,AfricanUnion_Continental_AI_Strategy_2024,African Union,International,Continental Strategy,2024,en,True,10
AfricanUnion_Continental_AI_Strategy_2024_chunk_21,AfricanUnion_Continental_AI_Strategy_2024,African Union,International,Continental Strategy,2024,en,True,8
AfricanUnion_Continental_AI_Strategy_2024_chunk_22,AfricanUnion_Continental_AI_Strategy_2024,African Union,International,Continental Strategy,2024,en,True,8
AfricanUnion_Continental_AI_Strategy_2024_chunk_23,AfricanUnion_Continental_AI_Strategy_2024,African Union,International,Continental Strategy,2024,en,True,8
AfricanUnion_Continental_AI_Strategy_2024_chunk_24,AfricanUnion_Continental_AI_Strategy_2024,African Union,International,Continental Strategy,2024,en,True,-1
AfricanUnion_Continental_AI_Strategy_2024_chunk_25,AfricanUnion_Continental_AI_Strategy_2024,African Union,International,Continental Strategy,2024,en,True,-1
AfricanUnion_Continental_AI_Strategy_2024_chunk_26,AfricanUnion_Continental_AI_Strategy_2024,African Union,International,Continental Strategy,2024,en,True,-1
AfricanUnion_Continental_AI_Strategy_2024_chunk_27,AfricanUnion_Continental_AI_Strategy_2024,African Union,International,Continental Strategy,2024,en,True,-1
AfricanUnion_Continental_AI_Strategy_2024_chunk_28,AfricanUnion_Continental_AI_Strategy_2024,African Union,International,Continental Strategy,2024,en,True,-1
AfricanUnion_Continental_AI_Strategy_2024_chunk_29,AfricanUnion_Continental_AI_Strategy_2024,African Union,International,Continental Strategy,2024,en,True,17
AfricanUnion_Continental_AI_Strategy_2024_chunk_30,AfricanUnion_Continental_AI_Strategy_2024,African Union,International,Continental Strategy,2024,en,True,-1
AfricanUnion_Continental_AI_Strategy_2024_chunk_31,AfricanUnion_Continental_AI_Strategy_2024,African Union,International,Continental Strategy,2024,en,True,10
AfricanUnion_Continental_AI_Strategy_2024_chunk_32,AfricanUnion_Continental_AI_Strategy_2024,African Union,International,Continental Strategy,2024,en,True,-1
AfricanUnion_Continental_AI_Strategy_2024_chunk_33,AfricanUnion_Continental_AI_Strategy_2024,African Union,International,Continental Strategy,2024,en,True,-1
AfricanUnion_Continental_AI_Strategy_2024_chunk_34,AfricanUnion_Continental_AI_Strategy_2024,African Union,International,Continental Strategy,2024,en,True,-1
AfricanUnion_Continental_AI_Strategy_2024_chunk_35,AfricanUnion_Continental_AI_Strategy_2024,African Union,International,Continental Strategy,2024,en,True,-1
AfricanUnion_Continental_AI_Strategy_2024_chunk_36,AfricanUnion_Continental_AI_Strategy_2024,African Union,International,Continental Strategy,2024,en,True,-1
AfricanUnion_Continental_AI_Strategy_2024_chunk_37,AfricanUnion_Continental_AI_Strategy_2024,African Union,International,Continental Strategy,2024,en,True,10
AfricanUnion_Continental_AI_Strategy_2024_chunk_38,AfricanUnion_Continental_AI_Strategy_2024,African Union,International,Continental Strategy,2024,en,True,-1
AfricanUnion_Continental_AI_Strategy_2024_chunk_39,AfricanUnion_Continental_AI_Strategy_2024,African Union,International,Continental Strategy,2024,en,True,-1
AfricanUnion_Continental_AI_Strategy_2024_chunk_40,AfricanUnion_Continental_AI_Strategy_2024,African Union,International,Continental Strategy,2024,en,True,-1
AfricanUnion_Continental_AI_Strategy_2024_chunk_41,AfricanUnion_Continental_AI_Strategy_2024,African Union,International,Continental Strategy,2024,en,True,-1
AfricanUnion_Continental_AI_Strategy_2024_chunk_42,AfricanUnion_Continental_AI_Strategy_2024,African Union,International,Continental Strategy,2024,en,True,-1
AfricanUnion_Continental_AI_Strategy_2024_chunk_43,AfricanUnion_Continental_AI_Strategy_2024,African Union,International,Continental Strategy,2024,en,True,10
AfricanUnion_Continental_AI_Strategy_2024_chunk_44,AfricanUnion_Continental_AI_Strategy_2024,African Union,International,Continental Strategy,2024,en,True,10
AfricanUnion_Continental_AI_Strategy_2024_chunk_45,AfricanUnion_Continental_AI_Strategy_2024,African Union,International,Continental Strategy,2024,en,True,10
AfricanUnion_Continental_AI_Strategy_2024_chunk_46,AfricanUnion_Continental_AI_Strategy_2024,African Union,International,Continental Strategy,2024,en,True,10
AfricanUnion_Continental_AI_Strategy_2024_chunk_47,AfricanUnion_Continental_AI_Strategy_2024,African Union,International,Continental Strategy,2024,en,True,10
AfricanUnion_Continental_AI_Strategy_2024_chunk_48,AfricanUnion_Continental_AI_Strategy_2024,African Union,International,Continental Strategy,2024,en,True,10
AfricanUnion_Continental_AI_Strategy_2024_chunk_49,AfricanUnion_Continental_AI_Strategy_2024,African Union,International,Continental Strategy,2024,en,True,-1
AfricanUnion_Continental_AI_Strategy_2024_chunk_50,AfricanUnion_Continental_AI_Strategy_2024,African Union,International,Continental Strategy,2024,en,True,12
ASEAN_Guide_AI_Governance_Ethics_2024_chunk_0,ASEAN_Guide_AI_Governance_Ethics_2024,ASEAN,International,Regional Framework,2024,en,True,1
ASEAN_Guide_AI_Governance_Ethics_2024_chunk_1,ASEAN_Guide_AI_Governance_Ethics_2024,ASEAN,International,Regional Framework,2024,en,True,2
ASEAN_Guide_AI_Governance_Ethics_2024_chunk_2,ASEAN_Guide_AI_Governance_Ethics_2024,ASEAN,International,Regional Framework,2024,en,True,-1
ASEAN_Guide_AI_Governance_Ethics_2024_chunk_3,ASEAN_Guide_AI_Governance_Ethics_2024,ASEAN,International,Regional Framework,2024,en,True,1
ASEAN_Guide_AI_Governance_Ethics_2024_chunk_4,ASEAN_Guide_AI_Governance_Ethics_2024,ASEAN,International,Regional Framework,2024,en,True,9
ASEAN_Guide_AI_Governance_Ethics_2024_chunk_5,ASEAN_Guide_AI_Governance_Ethics_2024,ASEAN,International,Regional Framework,2024,en,True,-1
ASEAN_Guide_AI_Governance_Ethics_2024_chunk_6,ASEAN_Guide_AI_Governance_Ethics_2024,ASEAN,International,Regional Framework,2024,en,True,1
ASEAN_Guide_AI_Governance_Ethics_2024_chunk_7,ASEAN_Guide_AI_Governance_Ethics_2024,ASEAN,International,Regional Framework,2024,en,True,-1
ASEAN_Guide_AI_Governance_Ethics_2024_chunk_8,ASEAN_Guide_AI_Governance_Ethics_2024,ASEAN,International,Regional Framework,2024,en,True,3
ASEAN_Guide_AI_Governance_Ethics_2024_chunk_9,ASEAN_Guide_AI_Governance_Ethics_2024,ASEAN,International,Regional Framework,2024,en,True,16
ASEAN_Guide_AI_Governance_Ethics_2024_chunk_10,ASEAN_Guide_AI_Governance_Ethics_2024,ASEAN,International,Regional Framework,2024,en,True,1
ASEAN_Guide_AI_Governance_Ethics_2024_chunk_11,ASEAN_Guide_AI_Governance_Ethics_2024,ASEAN,International,Regional Framework,2024,en,True,1
ASEAN_Guide_AI_Governance_Ethics_2024_chunk_12,ASEAN_Guide_AI_Governance_Ethics_2024,ASEAN,International,Regional Framework,2024,en,True,1
ASEAN_Guide_AI_Governance_Ethics_2024_chunk_13,ASEAN_Guide_AI_Governance_Ethics_2024,ASEAN,International,Regional Framework,2024,en,True,1
ASEAN_Guide_AI_Governance_Ethics_2024_chunk_14,ASEAN_Guide_AI_Governance_Ethics_2024,ASEAN,International,Regional Framework,2024,en,True,1
ASEAN_Guide_AI_Governance_Ethics_2024_chunk_15,ASEAN_Guide_AI_Governance_Ethics_2024,ASEAN,International,Regional Framework,2024,en,True,1
ASEAN_Guide_AI_Governance_Ethics_2024_chunk_16,ASEAN_Guide_AI_Governance_Ethics_2024,ASEAN,International,Regional Framework,2024,en,True,-1
ASEAN_Guide_AI_Governance_Ethics_2024_chunk_17,ASEAN_Guide_AI_Governance_Ethics_2024,ASEAN,International,Regional Framework,2024,en,True,1
ASEAN_Guide_AI_Governance_Ethics_2024_chunk_18,ASEAN_Guide_AI_Governance_Ethics_2024,ASEAN,International,Regional Framework,2024,en,True,-1
ASEAN_Guide_AI_Governance_Ethics_2024_chunk_19,ASEAN_Guide_AI_Governance_Ethics_2024,ASEAN,International,Regional Framework,2024,en,True,-1
ASEAN_Guide_AI_Governance_Ethics_2024_chunk_20,ASEAN_Guide_AI_Governance_Ethics_2024,ASEAN,International,Regional Framework,2024,en,True,-1
ASEAN_Guide_AI_Governance_Ethics_2024_chunk_21,ASEAN_Guide_AI_Governance_Ethics_2024,ASEAN,International,Regional Framework,2024,en,True,-1
ASEAN_Guide_AI_Governance_Ethics_2024_chunk_22,ASEAN_Guide_AI_Governance_Ethics_2024,ASEAN,International,Regional Framework,2024,en,True,-1
ASEAN_Guide_AI_Governance_Ethics_2024_chunk_23,ASEAN_Guide_AI_Governance_Ethics_2024,ASEAN,International,Regional Framework,2024,en,True,1
ASEAN_Guide_AI_Governance_Ethics_2024_chunk_24,ASEAN_Guide_AI_Governance_Ethics_2024,ASEAN,International,Regional Framework,2024,en,True,1
ASEAN_Guide_AI_Governance_Ethics_2024_chunk_25,ASEAN_Guide_AI_Governance_Ethics_2024,ASEAN,International,Regional Framework,2024,en,True,1
ASEAN_Guide_AI_Governance_Ethics_2024_chunk_26,ASEAN_Guide_AI_Governance_Ethics_2024,ASEAN,International,Regional Framework,2024,en,True,-1
ASEAN_Guide_AI_Governance_Ethics_2024_chunk_27,ASEAN_Guide_AI_Governance_Ethics_2024,ASEAN,International,Regional Framework,2024,en,True,1
ASEAN_Guide_AI_Governance_Ethics_2024_chunk_28,ASEAN_Guide_AI_Governance_Ethics_2024,ASEAN,International,Regional Framework,2024,en,True,1
ASEAN_Guide_AI_Governance_Ethics_2024_chunk_29,ASEAN_Guide_AI_Governance_Ethics_2024,ASEAN,International,Regional Framework,2024,en,True,1
ASEAN_Guide_AI_Governance_Ethics_2024_chunk_30,ASEAN_Guide_AI_Governance_Ethics_2024,ASEAN,International,Regional Framework,2024,en,True,1
ASEAN_Guide_AI_Governance_Ethics_2024_chunk_31,ASEAN_Guide_AI_Governance_Ethics_2024,ASEAN,International,Regional Framework,2024,en,True,1
ASEAN_Guide_AI_Governance_Ethics_2024_chunk_32,ASEAN_Guide_AI_Governance_Ethics_2024,ASEAN,International,Regional Framework,2024,en,True,1
ASEAN_Guide_AI_Governance_Ethics_2024_chunk_33,ASEAN_Guide_AI_Governance_Ethics_2024,ASEAN,International,Regional Framework,2024,en,True,2
ASEAN_Guide_AI_Governance_Ethics_2024_chunk_34,ASEAN_Guide_AI_Governance_Ethics_2024,ASEAN,International,Regional Framework,2024,en,True,2
ASEAN_Guide_AI_Governance_Ethics_2024_chunk_35,ASEAN_Guide_AI_Governance_Ethics_2024,ASEAN,International,Regional Framework,2024,en,True,16
ASEAN_Guide_AI_Governance_Ethics_2024_chunk_36,ASEAN_Guide_AI_Governance_Ethics_2024,ASEAN,International,Regional Framework,2024,en,True,2
ASEAN_Guide_AI_Governance_Ethics_2024_chunk_37,ASEAN_Guide_AI_Governance_Ethics_2024,ASEAN,International,Regional Framework,2024,en,True,-1
ASEAN_Guide_AI_Governance_Ethics_2024_chunk_38,ASEAN_Guide_AI_Governance_Ethics_2024,ASEAN,International,Regional Framework,2024,en,True,1
ASEAN_Guide_AI_Governance_Ethics_2024_chunk_39,ASEAN_Guide_AI_Governance_Ethics_2024,ASEAN,International,Regional Framework,2024,en,True,-1
ASEAN_Guide_AI_Governance_Ethics_2024_chunk_40,ASEAN_Guide_AI_Governance_Ethics_2024,ASEAN,International,Regional Framework,2024,en,True,15
ASEAN_Guide_AI_Governance_Ethics_2024_chunk_41,ASEAN_Guide_AI_Governance_Ethics_2024,ASEAN,International,Regional Framework,2024,en,True,15
ASEAN_Guide_AI_Governance_Ethics_2024_chunk_42,ASEAN_Guide_AI_Governance_Ethics_2024,ASEAN,International,Regional Framework,2024,en,True,-1
ASEAN_Guide_AI_Governance_Ethics_2024_chunk_43,ASEAN_Guide_AI_Governance_Ethics_2024,ASEAN,International,Regional Framework,2024,en,True,1
ASEAN_Guide_AI_Governance_Ethics_2024_chunk_44,ASEAN_Guide_AI_Governance_Ethics_2024,ASEAN,International,Regional Framework,2024,en,True,1
ASEAN_Guide_AI_Governance_Ethics_2024_chunk_45,ASEAN_Guide_AI_Governance_Ethics_2024,ASEAN,International,Regional Framework,2024,en,True,1
ASEAN_Guide_AI_Governance_Ethics_2024_chunk_46,ASEAN_Guide_AI_Governance_Ethics_2024,ASEAN,International,Regional Framework,2024,en,True,-1
ASEAN_Guide_AI_Governance_Ethics_2024_chunk_47,ASEAN_Guide_AI_Governance_Ethics_2024,ASEAN,International,Regional Framework,2024,en,True,1
ASEAN_Guide_AI_Governance_Ethics_2024_chunk_48,ASEAN_Guide_AI_Governance_Ethics_2024,ASEAN,International,Regional Framework,2024,en,True,1
ASEAN_Guide_AI_Governance_Ethics_2024_chunk_49,ASEAN_Guide_AI_Governance_Ethics_2024,ASEAN,International,Regional Framework,2024,en,True,1
ASEAN_Guide_AI_Governance_Ethics_2024_chunk_50,ASEAN_Guide_AI_Governance_Ethics_2024,ASEAN,International,Regional Framework,2024,en,True,1
ASEAN_Guide_AI_Governance_Ethics_2024_chunk_51,ASEAN_Guide_AI_Governance_Ethics_2024,ASEAN,International,Regional Framework,2024,en,True,1
ASEAN_Guide_AI_Governance_Ethics_2024_chunk_52,ASEAN_Guide_AI_Governance_Ethics_2024,ASEAN,International,Regional Framework,2024,en,True,-1
ASEAN_Guide_AI_Governance_Ethics_2024_chunk_53,ASEAN_Guide_AI_Governance_Ethics_2024,ASEAN,International,Regional Framework,2024,en,True,1
ASEAN_Guide_AI_Governance_Ethics_2024_chunk_54,ASEAN_Guide_AI_Governance_Ethics_2024,ASEAN,International,Regional Framework,2024,en,True,1
ASEAN_Guide_AI_Governance_Ethics_2024_chunk_55,ASEAN_Guide_AI_Governance_Ethics_2024,ASEAN,International,Regional Framework,2024,en,True,1
ASEAN_Guide_AI_Governance_Ethics_2024_chunk_56,ASEAN_Guide_AI_Governance_Ethics_2024,ASEAN,International,Regional Framework,2024,en,True,-1
ASEAN_Guide_AI_Governance_Ethics_2024_chunk_57,ASEAN_Guide_AI_Governance_Ethics_2024,ASEAN,International,Regional Framework,2024,en,True,-1
ASEAN_Expanded_Guide_AI_Governance_GenAI_2025_chunk_1,ASEAN_Expanded_Guide_AI_Governance_GenAI_2025,ASEAN,International,Regional Framework,2025,en,True,11
ASEAN_Expanded_Guide_AI_Governance_GenAI_2025_chunk_4,ASEAN_Expanded_Guide_AI_Governance_GenAI_2025,ASEAN,International,Regional Framework,2025,en,True,11
ASEAN_Expanded_Guide_AI_Governance_GenAI_2025_chunk_6,ASEAN_Expanded_Guide_AI_Governance_GenAI_2025,ASEAN,International,Regional Framework,2025,en,True,11
ASEAN_Expanded_Guide_AI_Governance_GenAI_2025_chunk_7,ASEAN_Expanded_Guide_AI_Governance_GenAI_2025,ASEAN,International,Regional Framework,2025,en,True,11
ASEAN_Expanded_Guide_AI_Governance_GenAI_2025_chunk_9,ASEAN_Expanded_Guide_AI_Governance_GenAI_2025,ASEAN,International,Regional Framework,2025,en,True,11
ASEAN_Expanded_Guide_AI_Governance_GenAI_2025_chunk_10,ASEAN_Expanded_Guide_AI_Governance_GenAI_2025,ASEAN,International,Regional Framework,2025,en,True,11
ASEAN_Expanded_Guide_AI_Governance_GenAI_2025_chunk_11,ASEAN_Expanded_Guide_AI_Governance_GenAI_2025,ASEAN,International,Regional Framework,2025,en,True,11
ASEAN_Expanded_Guide_AI_Governance_GenAI_2025_chunk_12,ASEAN_Expanded_Guide_AI_Governance_GenAI_2025,ASEAN,International,Regional Framework,2025,en,True,11
ASEAN_Expanded_Guide_AI_Governance_GenAI_2025_chunk_13,ASEAN_Expanded_Guide_AI_Governance_GenAI_2025,ASEAN,International,Regional Framework,2025,en,True,16
ASEAN_Expanded_Guide_AI_Governance_GenAI_2025_chunk_14,ASEAN_Expanded_Guide_AI_Governance_GenAI_2025,ASEAN,International,Regional Framework,2025,en,True,11
ASEAN_Expanded_Guide_AI_Governance_GenAI_2025_chunk_15,ASEAN_Expanded_Guide_AI_Governance_GenAI_2025,ASEAN,International,Regional Framework,2025,en,True,11
ASEAN_Expanded_Guide_AI_Governance_GenAI_2025_chunk_16,ASEAN_Expanded_Guide_AI_Governance_GenAI_2025,ASEAN,International,Regional Framework,2025,en,True,0
ASEAN_Expanded_Guide_AI_Governance_GenAI_2025_chunk_17,ASEAN_Expanded_Guide_AI_Governance_GenAI_2025,ASEAN,International,Regional Framework,2025,en,True,11
ASEAN_Expanded_Guide_AI_Governance_GenAI_2025_chunk_18,ASEAN_Expanded_Guide_AI_Governance_GenAI_2025,ASEAN,International,Regional Framework,2025,en,True,11
ASEAN_Expanded_Guide_AI_Governance_GenAI_2025_chunk_19,ASEAN_Expanded_Guide_AI_Governance_GenAI_2025,ASEAN,International,Regional Framework,2025,en,True,11
ASEAN_Expanded_Guide_AI_Governance_GenAI_2025_chunk_20,ASEAN_Expanded_Guide_AI_Governance_GenAI_2025,ASEAN,International,Regional Framework,2025,en,True,11
ASEAN_Expanded_Guide_AI_Governance_GenAI_2025_chunk_21,ASEAN_Expanded_Guide_AI_Governance_GenAI_2025,ASEAN,International,Regional Framework,2025,en,True,15
ASEAN_Expanded_Guide_AI_Governance_GenAI_2025_chunk_22,ASEAN_Expanded_Guide_AI_Governance_GenAI_2025,ASEAN,International,Regional Framework,2025,en,True,11
ASEAN_Expanded_Guide_AI_Governance_GenAI_2025_chunk_23,ASEAN_Expanded_Guide_AI_Governance_GenAI_2025,ASEAN,International,Regional Framework,2025,en,True,11
ASEAN_Expanded_Guide_AI_Governance_GenAI_2025_chunk_24,ASEAN_Expanded_Guide_AI_Governance_GenAI_2025,ASEAN,International,Regional Framework,2025,en,True,11
ASEAN_Expanded_Guide_AI_Governance_GenAI_2025_chunk_25,ASEAN_Expanded_Guide_AI_Governance_GenAI_2025,ASEAN,International,Regional Framework,2025,en,True,11
ASEAN_Expanded_Guide_AI_Governance_GenAI_2025_chunk_26,ASEAN_Expanded_Guide_AI_Governance_GenAI_2025,ASEAN,International,Regional Framework,2025,en,True,11
ASEAN_Expanded_Guide_AI_Governance_GenAI_2025_chunk_27,ASEAN_Expanded_Guide_AI_Governance_GenAI_2025,ASEAN,International,Regional Framework,2025,en,True,11
ASEAN_Expanded_Guide_AI_Governance_GenAI_2025_chunk_28,ASEAN_Expanded_Guide_AI_Governance_GenAI_2025,ASEAN,International,Regional Framework,2025,en,True,11
ASEAN_Expanded_Guide_AI_Governance_GenAI_2025_chunk_29,ASEAN_Expanded_Guide_AI_Governance_GenAI_2025,ASEAN,International,Regional Framework,2025,en,True,11
ASEAN_Expanded_Guide_AI_Governance_GenAI_2025_chunk_30,ASEAN_Expanded_Guide_AI_Governance_GenAI_2025,ASEAN,International,Regional Framework,2025,en,True,11
ASEAN_Expanded_Guide_AI_Governance_GenAI_2025_chunk_32,ASEAN_Expanded_Guide_AI_Governance_GenAI_2025,ASEAN,International,Regional Framework,2025,en,True,-1
