chunk_id,doc_id,country,region,doc_name,doc_type,year,topic_id,topic_words
EU_AI_Act_Regulation_2024_1689_chunk_73,EU_AI_Act_Regulation_2024_1689,European Union,Europe,EU Artificial Intelligence Act Regulation 2024/1689,Binding Regulation,2024,-1,
EU_AI_Act_Regulation_2024_1689_chunk_74,EU_AI_Act_Regulation_2024_1689,European Union,Europe,EU Artificial Intelligence Act Regulation 2024/1689,Binding Regulation,2024,-1,
EU_AI_Act_Regulation_2024_1689_chunk_75,EU_AI_Act_Regulation_2024_1689,European Union,Europe,EU Artificial Intelligence Act Regulation 2024/1689,Binding Regulation,2024,-1,
EU_AI_Act_Regulation_2024_1689_chunk_76,EU_AI_Act_Regulation_2024_1689,European Union,Europe,EU Artificial Intelligence Act Regulation 2024/1689,Binding Regulation,2024,-1,
EU_AI_Act_Regulation_2024_1689_chunk_77,EU_AI_Act_Regulation_2024_1689,European Union,Europe,EU Artificial Intelligence Act Regulation 2024/1689,Binding Regulation,2024,-1,
EU_AI_Act_Regulation_2024_1689_chunk_78,EU_AI_Act_Regulation_2024_1689,European Union,Europe,EU Artificial Intelligence Act Regulation 2024/1689,Binding Regulation,2024,-1,
EU_AI_Act_Regulation_2024_1689_chunk_79,EU_AI_Act_Regulation_2024_1689,European Union,Europe,EU Artificial Intelligence Act Regulation 2024/1689,Binding Regulation,2024,-1,
EU_AI_Act_Regulation_2024_1689_chunk_80,EU_AI_Act_Regulation_2024_1689,European Union,Europe,EU Artificial Intelligence Act Regulation 2024/1689,Binding Regulation,2024,-1,
EU_AI_Act_Regulation_2024_1689_chunk_81,EU_AI_Act_Regulation_2024_1689,European Union,Europe,EU Artificial Intelligence Act Regulation 2024/1689,Binding Regulation,2024,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
EU_AI_Act_Regulation_2024_1689_chunk_82,EU_AI_Act_Regulation_2024_1689,European Union,Europe,EU Artificial Intelligence Act Regulation 2024/1689,Binding Regulation,2024,-1,
EU_AI_Act_Regulation_2024_1689_chunk_83,EU_AI_Act_Regulation_2024_1689,European Union,Europe,EU Artificial Intelligence Act Regulation 2024/1689,Binding Regulation,2024,-1,
EU_AI_Act_Regulation_2024_1689_chunk_84,EU_AI_Act_Regulation_2024_1689,European Union,Europe,EU Artificial Intelligence Act Regulation 2024/1689,Binding Regulation,2024,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
EU_AI_Act_Regulation_2024_1689_chunk_85,EU_AI_Act_Regulation_2024_1689,European Union,Europe,EU Artificial Intelligence Act Regulation 2024/1689,Binding Regulation,2024,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
EU_AI_Act_Regulation_2024_1689_chunk_86,EU_AI_Act_Regulation_2024_1689,European Union,Europe,EU Artificial Intelligence Act Regulation 2024/1689,Binding Regulation,2024,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
EU_AI_Act_Regulation_2024_1689_chunk_87,EU_AI_Act_Regulation_2024_1689,European Union,Europe,EU Artificial Intelligence Act Regulation 2024/1689,Binding Regulation,2024,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
EU_AI_Act_Regulation_2024_1689_chunk_88,EU_AI_Act_Regulation_2024_1689,European Union,Europe,EU Artificial Intelligence Act Regulation 2024/1689,Binding Regulation,2024,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
EU_AI_Act_Regulation_2024_1689_chunk_89,EU_AI_Act_Regulation_2024_1689,European Union,Europe,EU Artificial Intelligence Act Regulation 2024/1689,Binding Regulation,2024,-1,
EU_AI_Act_Regulation_2024_1689_chunk_90,EU_AI_Act_Regulation_2024_1689,European Union,Europe,EU Artificial Intelligence Act Regulation 2024/1689,Binding Regulation,2024,-1,
EU_AI_Act_Regulation_2024_1689_chunk_91,EU_AI_Act_Regulation_2024_1689,European Union,Europe,EU Artificial Intelligence Act Regulation 2024/1689,Binding Regulation,2024,-1,
EU_AI_Act_Regulation_2024_1689_chunk_92,EU_AI_Act_Regulation_2024_1689,European Union,Europe,EU Artificial Intelligence Act Regulation 2024/1689,Binding Regulation,2024,-1,
EU_AI_Act_Regulation_2024_1689_chunk_93,EU_AI_Act_Regulation_2024_1689,European Union,Europe,EU Artificial Intelligence Act Regulation 2024/1689,Binding Regulation,2024,-1,
EU_AI_Act_Regulation_2024_1689_chunk_94,EU_AI_Act_Regulation_2024_1689,European Union,Europe,EU Artificial Intelligence Act Regulation 2024/1689,Binding Regulation,2024,-1,
EU_AI_Act_Regulation_2024_1689_chunk_95,EU_AI_Act_Regulation_2024_1689,European Union,Europe,EU Artificial Intelligence Act Regulation 2024/1689,Binding Regulation,2024,-1,
UK_National_AI_Strategy_2021_chunk_0,UK_National_AI_Strategy_2021,United Kingdom,Europe,UK National AI Strategy 2021,National Strategy,2021,-1,
UK_National_AI_Strategy_2021_chunk_1,UK_National_AI_Strategy_2021,United Kingdom,Europe,UK National AI Strategy 2021,National Strategy,2021,-1,
UK_National_AI_Strategy_2021_chunk_2,UK_National_AI_Strategy_2021,United Kingdom,Europe,UK National AI Strategy 2021,National Strategy,2021,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
UK_National_AI_Strategy_2021_chunk_3,UK_National_AI_Strategy_2021,United Kingdom,Europe,UK National AI Strategy 2021,National Strategy,2021,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
UK_National_AI_Strategy_2021_chunk_4,UK_National_AI_Strategy_2021,United Kingdom,Europe,UK National AI Strategy 2021,National Strategy,2021,-1,
UK_National_AI_Strategy_2021_chunk_5,UK_National_AI_Strategy_2021,United Kingdom,Europe,UK National AI Strategy 2021,National Strategy,2021,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
UK_National_AI_Strategy_2021_chunk_6,UK_National_AI_Strategy_2021,United Kingdom,Europe,UK National AI Strategy 2021,National Strategy,2021,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
UK_National_AI_Strategy_2021_chunk_7,UK_National_AI_Strategy_2021,United Kingdom,Europe,UK National AI Strategy 2021,National Strategy,2021,-1,
UK_National_AI_Strategy_2021_chunk_8,UK_National_AI_Strategy_2021,United Kingdom,Europe,UK National AI Strategy 2021,National Strategy,2021,-1,
UK_National_AI_Strategy_2021_chunk_9,UK_National_AI_Strategy_2021,United Kingdom,Europe,UK National AI Strategy 2021,National Strategy,2021,-1,
UK_National_AI_Strategy_2021_chunk_10,UK_National_AI_Strategy_2021,United Kingdom,Europe,UK National AI Strategy 2021,National Strategy,2021,-1,
UK_AI_Opportunities_Action_Plan_2025_chunk_0,UK_AI_Opportunities_Action_Plan_2025,United Kingdom,Europe,UK AI Opportunities Action Plan 2025,Action Plan,2025,-1,
UK_AI_Opportunities_Action_Plan_2025_chunk_1,UK_AI_Opportunities_Action_Plan_2025,United Kingdom,Europe,UK AI Opportunities Action Plan 2025,Action Plan,2025,-1,
UK_AI_Opportunities_Action_Plan_2025_chunk_2,UK_AI_Opportunities_Action_Plan_2025,United Kingdom,Europe,UK AI Opportunities Action Plan 2025,Action Plan,2025,-1,
UK_AI_Opportunities_Action_Plan_2025_chunk_3,UK_AI_Opportunities_Action_Plan_2025,United Kingdom,Europe,UK AI Opportunities Action Plan 2025,Action Plan,2025,-1,
UK_AI_Opportunities_Action_Plan_2025_chunk_4,UK_AI_Opportunities_Action_Plan_2025,United Kingdom,Europe,UK AI Opportunities Action Plan 2025,Action Plan,2025,-1,
UK_AI_Opportunities_Action_Plan_2025_chunk_5,UK_AI_Opportunities_Action_Plan_2025,United Kingdom,Europe,UK AI Opportunities Action Plan 2025,Action Plan,2025,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
UK_AI_Opportunities_Action_Plan_2025_chunk_6,UK_AI_Opportunities_Action_Plan_2025,United Kingdom,Europe,UK AI Opportunities Action Plan 2025,Action Plan,2025,-1,
UK_AI_Opportunities_Action_Plan_2025_chunk_7,UK_AI_Opportunities_Action_Plan_2025,United Kingdom,Europe,UK AI Opportunities Action Plan 2025,Action Plan,2025,-1,
UK_AI_Opportunities_Action_Plan_2025_chunk_8,UK_AI_Opportunities_Action_Plan_2025,United Kingdom,Europe,UK AI Opportunities Action Plan 2025,Action Plan,2025,-1,
UK_AI_Opportunities_Action_Plan_2025_chunk_9,UK_AI_Opportunities_Action_Plan_2025,United Kingdom,Europe,UK AI Opportunities Action Plan 2025,Action Plan,2025,-1,
UK_AI_Opportunities_Action_Plan_2025_chunk_10,UK_AI_Opportunities_Action_Plan_2025,United Kingdom,Europe,UK AI Opportunities Action Plan 2025,Action Plan,2025,-1,
Germany_AI_Strategy_Update_2023_chunk_0,Germany_AI_Strategy_Update_2023,Germany,Europe,Germany AI Strategy Update 2023,National Strategy,2023,-1,
Germany_AI_Strategy_Update_2023_chunk_1,Germany_AI_Strategy_Update_2023,Germany,Europe,Germany AI Strategy Update 2023,National Strategy,2023,-1,
Germany_AI_Strategy_Update_2023_chunk_2,Germany_AI_Strategy_Update_2023,Germany,Europe,Germany AI Strategy Update 2023,National Strategy,2023,-1,
Germany_AI_Strategy_Update_2023_chunk_3,Germany_AI_Strategy_Update_2023,Germany,Europe,Germany AI Strategy Update 2023,National Strategy,2023,-1,
Germany_AI_Strategy_Update_2023_chunk_4,Germany_AI_Strategy_Update_2023,Germany,Europe,Germany AI Strategy Update 2023,National Strategy,2023,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Germany_AI_Strategy_Update_2023_chunk_5,Germany_AI_Strategy_Update_2023,Germany,Europe,Germany AI Strategy Update 2023,National Strategy,2023,-1,
Germany_AI_Strategy_Update_2023_chunk_6,Germany_AI_Strategy_Update_2023,Germany,Europe,Germany AI Strategy Update 2023,National Strategy,2023,-1,
Germany_AI_Strategy_Update_2023_chunk_7,Germany_AI_Strategy_Update_2023,Germany,Europe,Germany AI Strategy Update 2023,National Strategy,2023,-1,
Germany_AI_Strategy_Update_2023_chunk_8,Germany_AI_Strategy_Update_2023,Germany,Europe,Germany AI Strategy Update 2023,National Strategy,2023,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Germany_AI_Strategy_Update_2023_chunk_9,Germany_AI_Strategy_Update_2023,Germany,Europe,Germany AI Strategy Update 2023,National Strategy,2023,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Germany_AI_Strategy_Update_2023_chunk_10,Germany_AI_Strategy_Update_2023,Germany,Europe,Germany AI Strategy Update 2023,National Strategy,2023,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Germany_AI_Strategy_Update_2023_chunk_11,Germany_AI_Strategy_Update_2023,Germany,Europe,Germany AI Strategy Update 2023,National Strategy,2023,-1,
Germany_AI_Strategy_Update_2023_chunk_12,Germany_AI_Strategy_Update_2023,Germany,Europe,Germany AI Strategy Update 2023,National Strategy,2023,-1,
Germany_AI_Strategy_Update_2023_chunk_13,Germany_AI_Strategy_Update_2023,Germany,Europe,Germany AI Strategy Update 2023,National Strategy,2023,-1,
Germany_AI_Strategy_Update_2023_chunk_14,Germany_AI_Strategy_Update_2023,Germany,Europe,Germany AI Strategy Update 2023,National Strategy,2023,-1,
France_AI_Strategy_2021_chunk_0,France_AI_Strategy_2021,France,Europe,France AI for Humanity Strategy 2021,National Strategy,2021,-1,
France_AI_Strategy_2021_chunk_1,France_AI_Strategy_2021,France,Europe,France AI for Humanity Strategy 2021,National Strategy,2021,-1,
France_AI_Strategy_2021_chunk_2,France_AI_Strategy_2021,France,Europe,France AI for Humanity Strategy 2021,National Strategy,2021,-1,
France_AI_Strategy_2021_chunk_3,France_AI_Strategy_2021,France,Europe,France AI for Humanity Strategy 2021,National Strategy,2021,-1,
France_AI_Strategy_2021_chunk_4,France_AI_Strategy_2021,France,Europe,France AI for Humanity Strategy 2021,National Strategy,2021,-1,
France_AI_Strategy_2021_chunk_5,France_AI_Strategy_2021,France,Europe,France AI for Humanity Strategy 2021,National Strategy,2021,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
France_AI_Strategy_2021_chunk_6,France_AI_Strategy_2021,France,Europe,France AI for Humanity Strategy 2021,National Strategy,2021,-1,
France_AI_Strategy_2021_chunk_7,France_AI_Strategy_2021,France,Europe,France AI for Humanity Strategy 2021,National Strategy,2021,-1,
France_AI_Strategy_2021_chunk_8,France_AI_Strategy_2021,France,Europe,France AI for Humanity Strategy 2021,National Strategy,2021,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
France_AI_Strategy_2021_chunk_9,France_AI_Strategy_2021,France,Europe,France AI for Humanity Strategy 2021,National Strategy,2021,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
France_AI_Strategy_2021_chunk_10,France_AI_Strategy_2021,France,Europe,France AI for Humanity Strategy 2021,National Strategy,2021,-1,
France_AI_Strategy_2021_chunk_11,France_AI_Strategy_2021,France,Europe,France AI for Humanity Strategy 2021,National Strategy,2021,-1,
France_AI_Strategy_2021_chunk_12,France_AI_Strategy_2021,France,Europe,France AI for Humanity Strategy 2021,National Strategy,2021,-1,
France_AI_Strategy_2021_chunk_13,France_AI_Strategy_2021,France,Europe,France AI for Humanity Strategy 2021,National Strategy,2021,-1,
France_AI_Strategy_2021_chunk_14,France_AI_Strategy_2021,France,Europe,France AI for Humanity Strategy 2021,National Strategy,2021,-1,
France_AI_Strategy_2021_chunk_15,France_AI_Strategy_2021,France,Europe,France AI for Humanity Strategy 2021,National Strategy,2021,-1,
France_AI_Strategy_2021_chunk_16,France_AI_Strategy_2021,France,Europe,France AI for Humanity Strategy 2021,National Strategy,2021,-1,
France_AI_Strategy_2021_chunk_17,France_AI_Strategy_2021,France,Europe,France AI for Humanity Strategy 2021,National Strategy,2021,-1,
France_AI_Strategy_2021_chunk_18,France_AI_Strategy_2021,France,Europe,France AI for Humanity Strategy 2021,National Strategy,2021,-1,
France_AI_Strategy_2021_chunk_19,France_AI_Strategy_2021,France,Europe,France AI for Humanity Strategy 2021,National Strategy,2021,-1,
France_AI_Strategy_2021_chunk_20,France_AI_Strategy_2021,France,Europe,France AI for Humanity Strategy 2021,National Strategy,2021,-1,
France_AI_Strategy_2021_chunk_21,France_AI_Strategy_2021,France,Europe,France AI for Humanity Strategy 2021,National Strategy,2021,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Singapore_Model_AI_Governance_Framework_2020_chunk_0,Singapore_Model_AI_Governance_Framework_2020,Singapore,Asia-Pacific,Model AI Governance Framework Second Edition 2020,Framework,2020,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Singapore_Model_AI_Governance_Framework_2020_chunk_1,Singapore_Model_AI_Governance_Framework_2020,Singapore,Asia-Pacific,Model AI Governance Framework Second Edition 2020,Framework,2020,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Singapore_Model_AI_Governance_Framework_2020_chunk_2,Singapore_Model_AI_Governance_Framework_2020,Singapore,Asia-Pacific,Model AI Governance Framework Second Edition 2020,Framework,2020,-1,
Singapore_Model_AI_Governance_Framework_2020_chunk_3,Singapore_Model_AI_Governance_Framework_2020,Singapore,Asia-Pacific,Model AI Governance Framework Second Edition 2020,Framework,2020,-1,
Singapore_Model_AI_Governance_Framework_2020_chunk_4,Singapore_Model_AI_Governance_Framework_2020,Singapore,Asia-Pacific,Model AI Governance Framework Second Edition 2020,Framework,2020,-1,
Singapore_Model_AI_Governance_Framework_2020_chunk_5,Singapore_Model_AI_Governance_Framework_2020,Singapore,Asia-Pacific,Model AI Governance Framework Second Edition 2020,Framework,2020,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Singapore_Model_AI_Governance_Framework_2020_chunk_6,Singapore_Model_AI_Governance_Framework_2020,Singapore,Asia-Pacific,Model AI Governance Framework Second Edition 2020,Framework,2020,-1,
Singapore_Model_AI_Governance_Framework_2020_chunk_7,Singapore_Model_AI_Governance_Framework_2020,Singapore,Asia-Pacific,Model AI Governance Framework Second Edition 2020,Framework,2020,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Singapore_Model_AI_Governance_Framework_2020_chunk_8,Singapore_Model_AI_Governance_Framework_2020,Singapore,Asia-Pacific,Model AI Governance Framework Second Edition 2020,Framework,2020,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Singapore_Model_AI_Governance_Framework_2020_chunk_9,Singapore_Model_AI_Governance_Framework_2020,Singapore,Asia-Pacific,Model AI Governance Framework Second Edition 2020,Framework,2020,-1,
